Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
809	2.0000	0.7740	0.7590
810	3.0000	1.1610	1.1385
811	1.0000	0.3870	0.3795
812	3.0000	1.1610	1.1385
813	3.0000	1.1610	1.1385
814	2.0000	0.7740	0.7590
815	2.0000	0.7740	0.7590
816	2.0000	0.7740	0.7590
817	3.0000	1.1610	1.1385
818	2.0000	0.7740	0.7590
819	3.0000	1.1610	1.1385
820	3.0000	1.1610	1.1385
821	3.0000	1.1610	1.1385
822	1.0000	0.3870	0.3795
823	2.0000	0.7740	0.7590
824	2.0000	0.7740	0.7590
825	3.0000	1.1610	1.1385
826	3.0000	1.1610	1.1385
827	3.0000	1.1610	1.1385
828	3.0000	1.1610	1.1385
829	3.0000	1.1610	1.1385
830	2.0000	0.7740	0.7590
831	3.0000	1.1610	1.1385
832	2.0000	0.7740	0.7590
833	3.0000	1.1610	1.1385
834	3.0000	1.1610	1.1385
835	3.0000	1.1610	1.1385
836	2.0000	0.7740	0.7590
837	2.0000	0.7740	0.7590
838	3.0000	1.1610	1.1385
839	3.0000	1.1610	1.1385
840	2.0000	0.7740	0.7590
841	3.0000	1.1610	1.1385
842	3.0000	1.1610	1.1385
843	3.0000	1.1610	1.1385
844	2.0000	0.7740	0.7590
845	3.0000	1.1610	1.1385
846	3.0000	1.1610	1.1385
847	3.0000	1.1610	1.1385
848	3.0000	1.1610	1.1385
849	3.0000	1.1610	1.1385
850	3.0000	1.1610	1.1385
851	3.0000	1.1610	1.1385
852	3.0000	1.1610	1.1385
853	3.0000	1.1610	1.1385
854	3.0000	1.1610	1.1385
855	3.0000	1.1610	1.1385
856	2.0000	0.7740	0.7590
857	3.0000	1.1610	1.1385
858	3.0000	1.1610	1.1385
859	3.0000	1.1610	1.1385
860	3.0000	1.1610	1.1385
861	3.0000	1.1610	1.1385
862	2.0000	0.7740	0.7590
863	3.0000	1.1610	1.1385
864	3.0000	1.1610	1.1385
865	0.0000	0.0000	0.0000
866	3.0000	1.1610	1.1385
867	3.0000	1.1610	1.1385
868	3.0000	1.1610	1.1385
869	2.0000	0.7740	0.7590
870	3.0000	1.1610	1.1385
871	3.0000	1.1610	1.1385
872	3.0000	1.1610	1.1385
873	3.0000	1.1610	1.1385
874	3.0000	1.1610	1.1385
875	2.0000	0.7740	0.7590
876	3.0000	1.1610	1.1385
877	3.0000	1.1610	1.1385
878	3.0000	1.1610	1.1385
879	3.0000	1.1610	1.1385
880	2.0000	0.7740	0.7590
881	2.0000	0.7740	0.7590
882	2.0000	0.7740	0.7590
883	2.0000	0.7740	0.7590
884	3.0000	1.1610	1.1385
885	3.0000	1.1610	1.1385
886	2.0000	0.7740	0.7590
887	3.0000	1.1610	1.1385
888	3.0000	1.1610	1.1385
889	2.0000	0.7740	0.7590
890	3.0000	1.1610	1.1385
891	3.0000	1.1610	1.1385
892	3.0000	1.1610	1.1385
893	2.0000	0.7740	0.7590
894	3.0000	1.1610	1.1385
895	2.0000	0.7740	0.7590
896	1.0000	0.3870	0.3795
897	3.0000	1.1610	1.1385
898	3.0000	1.1610	1.1385
899	2.0000	0.7740	0.7590
900	1.0000	0.3870	0.3795
901	3.0000	1.1610	1.1385
902	2.0000	0.7740	0.7590
903	3.0000	1.1610	1.1385
904	3.0000	1.1610	1.1385
905	2.0000	0.7740	0.7590
906	1.0000	0.3870	0.3795
907	3.0000	1.1610	1.1385
908	3.0000	1.1610	1.1385
909	2.0000	0.7740	0.7590
910	3.0000	1.1610	1.1385
911	3.0000	1.1610	1.1385
912	3.0000	1.1610	1.1385
913	3.0000	1.1610	1.1385
914	3.0000	1.1610	1.1385
915	3.0000	1.1610	1.1385
916	3.0000	1.1610	1.1385
917	3.0000	1.1610	1.1385
918	2.0000	0.7740	0.7590
919	3.0000	1.1610	1.1385
920	3.0000	1.1610	1.1385
921	3.0000	1.1610	1.1385
922	3.0000	1.1610	1.1385
923	3.0000	1.1610	1.1385
924	3.0000	1.1610	1.1385
925	2.0000	0.7740	0.7590
926	3.0000	1.1610	1.1385
927	3.0000	1.1610	1.1385
928	2.0000	0.7740	0.7590
929	3.0000	1.1610	1.1385
930	3.0000	1.1610	1.1385
931	3.0000	1.1610	1.1385
932	3.0000	1.1610	1.1385
933	3.0000	1.1610	1.1385
934	3.0000	1.1610	1.1385
935	3.0000	1.1610	1.1385
936	2.0000	0.7740	0.7590
937	3.0000	1.1610	1.1385
938	3.0000	1.1610	1.1385
939	3.0000	1.1610	1.1385
940	3.0000	1.1610	1.1385
941	3.0000	1.1610	1.1385
942	2.0000	0.7740	0.7590
943	3.0000	1.1610	1.1385
944	3.0000	1.1610	1.1385
945	2.0000	0.7740	0.7590
946	2.0000	0.7740	0.7590
947	0.0000	0.0000	0.0000
948	3.0000	1.1610	1.1385
949	3.0000	1.1610	1.1385
950	3.0000	1.1610	1.1385
951	3.0000	1.1610	1.1385
952	3.0000	1.1610	1.1385
953	3.0000	1.1610	1.1385
954	3.0000	1.1610	1.1385
955	2.0000	0.7740	0.7590
956	3.0000	1.1610	1.1385
957	3.0000	1.1610	1.1385
958	2.0000	0.7740	0.7590
959	3.0000	1.1610	1.1385
960	3.0000	1.1610	1.1385
961	3.0000	1.1610	1.1385
962	3.0000	1.1610	1.1385
963	1.0000	0.3870	0.3795
964	2.0000	0.7740	0.7590
965	2.0000	0.7740	0.7590
966	2.0000	0.7740	0.7590
967	2.0000	0.7740	0.7590
968	3.0000	1.1610	1.1385
969	3.0000	1.1610	1.1385
970	1.0000	0.3870	0.3795
971	2.0000	0.7740	0.7590
972	2.0000	0.7740	0.7590
973	2.0000	0.7740	0.7590
974	3.0000	1.1610	1.1385
975	2.0000	0.7740	0.7590
976	3.0000	1.1610	1.1385
977	3.0000	1.1610	1.1385
978	3.0000	1.1610	1.1385
979	3.0000	1.1610	1.1385
980	3.0000	1.1610	1.1385
981	3.0000	1.1610	1.1385
982	3.0000	1.1610	1.1385
983	3.0000	1.1610	1.1385
984	3.0000	1.1610	1.1385
985	3.0000	1.1610	1.1385
986	3.0000	1.1610	1.1385
987	3.0000	1.1610	1.1385
988	2.0000	0.7740	0.7590
989	2.0000	0.7740	0.7590
990	3.0000	1.1610	1.1385
991	3.0000	1.1610	1.1385
992	3.0000	1.1610	1.1385
993	2.0000	0.7740	0.7590
994	3.0000	1.1610	1.1385
995	3.0000	1.1610	1.1385
996	3.0000	1.1610	1.1385
997	3.0000	1.1610	1.1385
998	2.0000	0.7740	0.7590
999	3.0000	1.1610	1.1385
1000	2.0000	0.7740	0.7590
1001	3.0000	1.1610	1.1385
1002	1.0000	0.3870	0.3795
1003	3.0000	1.1610	1.1385
1004	3.0000	1.1610	1.1385
1005	3.0000	1.1610	1.1385
1006	3.0000	1.1610	1.1385
1007	3.0000	1.1610	1.1385
1008	3.0000	1.1610	1.1385
1009	3.0000	1.1610	1.1385
1010	3.0000	1.1610	1.1385
1011	3.0000	1.1610	1.1385
1012	3.0000	1.1610	1.1385
1013	3.0000	1.1610	1.1385
1014	3.0000	1.1610	1.1385
1015	2.0000	0.7740	0.7590
1016	3.0000	1.1610	1.1385
1017	3.0000	1.1610	1.1385
1018	3.0000	1.1610	1.1385
1019	3.0000	1.1610	1.1385
1020	2.0000	0.7740	0.7590
1021	3.0000	1.1610	1.1385
1022	3.0000	1.1610	1.1385
1023	3.0000	1.1610	1.1385
1024	2.0000	0.7740	0.7590
1025	1.0000	0.3870	0.3795
1026	2.0000	0.7740	0.7590
1027	2.0000	0.7740	0.7590
1028	3.0000	1.1610	1.1385
1029	1.0000	0.3870	0.3795
1030	3.0000	1.1610	1.1385
1031	3.0000	1.1610	1.1385
1032	3.0000	1.1610	1.1385
1033	3.0000	1.1610	1.1385
1034	3.0000	1.1610	1.1385
1035	3.0000	1.1610	1.1385
1036	2.0000	0.7740	0.7590
1037	3.0000	1.1610	1.1385
1038	3.0000	1.1610	1.1385
1039	3.0000	1.1610	1.1385
1040	3.0000	1.1610	1.1385
1041	2.0000	0.7740	0.7590
1042	3.0000	1.1610	1.1385
1043	3.0000	1.1610	1.1385
1044	3.0000	1.1610	1.1385
1045	2.0000	0.7740	0.7590
1046	2.0000	0.7740	0.7590
1047	3.0000	1.1610	1.1385
1048	3.0000	1.1610	1.1385
1049	3.0000	1.1610	1.1385
1050	3.0000	1.1610	1.1385
1051	3.0000	1.1610	1.1385
1052	3.0000	1.1610	1.1385
1053	3.0000	1.1610	1.1385
1054	3.0000	1.1610	1.1385
1055	2.0000	0.7740	0.7590
1056	3.0000	1.1610	1.1385
1057	2.0000	0.7740	0.7590
1058	3.0000	1.1610	1.1385
1059	2.0000	0.7740	0.7590
1060	2.0000	0.7740	0.7590
1061	3.0000	1.1610	1.1385
1062	3.0000	1.1610	1.1385
1063	3.0000	1.1610	1.1385
1064	3.0000	1.1610	1.1385
1065	3.0000	1.1610	1.1385
1066	2.0000	0.7740	0.7590
1067	3.0000	1.1610	1.1385
1068	2.0000	0.7740	0.7590
1069	3.0000	1.1610	1.1385
1070	2.0000	0.7740	0.7590
1071	2.0000	0.7740	0.7590
1072	3.0000	1.1610	1.1385
1073	3.0000	1.1610	1.1385
1074	3.0000	1.1610	1.1385
1075	3.0000	1.1610	1.1385
1076	3.0000	1.1610	1.1385
1077	3.0000	1.1610	1.1385
1078	3.0000	1.1610	1.1385
1079	3.0000	1.1610	1.1385
1080	3.0000	1.1610	1.1385
1081	3.0000	1.1610	1.1385
1082	3.0000	1.1610	1.1385
1083	3.0000	1.1610	1.1385
1084	3.0000	1.1610	1.1385
1085	3.0000	1.1610	1.1385
1086	3.0000	1.1610	1.1385
1087	3.0000	1.1610	1.1385
1088	2.0000	0.7740	0.7590
1089	2.0000	0.7740	0.7590
1090	2.0000	0.7740	0.7590
1091	2.0000	0.7740	0.7590
1092	3.0000	1.1610	1.1385
1093	3.0000	1.1610	1.1385
1094	3.0000	1.1610	1.1385
1095	3.0000	1.1610	1.1385
1096	2.0000	0.7740	0.7590
1097	3.0000	1.1610	1.1385
1098	3.0000	1.1610	1.1385
1099	2.0000	0.7740	0.7590
1100	2.0000	0.7740	0.7590
1101	2.0000	0.7740	0.7590
1102	3.0000	1.1610	1.1385
1103	3.0000	1.1610	1.1385
1104	3.0000	1.1610	1.1385
1105	3.0000	1.1610	1.1385
1106	3.0000	1.1610	1.1385
1107	0.0000	0.0000	0.0000
1108	2.0000	0.7740	0.7590
1109	2.0000	0.7740	0.7590
1110	3.0000	1.1610	1.1385
1111	2.0000	0.7740	0.7590
1112	3.0000	1.1610	1.1385
1113	3.0000	1.1610	1.1385
1114	3.0000	1.1610	1.1385
1115	3.0000	1.1610	1.1385
1116	2.0000	0.7740	0.7590
1117	3.0000	1.1610	1.1385
1118	3.0000	1.1610	1.1385
1119	1.0000	0.3870	0.3795
1120	2.0000	0.7740	0.7590
1121	3.0000	1.1610	1.1385
1122	3.0000	1.1610	1.1385
1123	3.0000	1.1610	1.1385
1124	3.0000	1.1610	1.1385
1125	3.0000	1.1610	1.1385
1126	1.0000	0.3870	0.3795
1127	2.0000	0.7740	0.7590
1128	3.0000	1.1610	1.1385
1129	3.0000	1.1610	1.1385
1130	3.0000	1.1610	1.1385
1131	2.0000	0.7740	0.7590
1132	2.0000	0.7740	0.7590
1133	3.0000	1.1610	1.1385
1134	3.0000	1.1610	1.1385
1135	3.0000	1.1610	1.1385
1136	3.0000	1.1610	1.1385
1137	3.0000	1.1610	1.1385
1138	3.0000	1.1610	1.1385
1139	1.0000	0.3870	0.3795
1140	3.0000	1.1610	1.1385
1141	3.0000	1.1610	1.1385
1142	3.0000	1.1610	1.1385
1143	3.0000	1.1610	1.1385
1144	3.0000	1.1610	1.1385
1145	3.0000	1.1610	1.1385
1146	2.0000	0.7740	0.7590
1147	3.0000	1.1610	1.1385
1148	2.0000	0.7740	0.7590
1149	3.0000	1.1610	1.1385
1150	2.0000	0.7740	0.7590
1151	2.0000	0.7740	0.7590
1152	3.0000	1.1610	1.1385
1153	3.0000	1.1610	1.1385
1154	3.0000	1.1610	1.1385
1155	3.0000	1.1610	1.1385
1156	3.0000	1.1610	1.1385
1157	2.0000	0.7740	0.7590
1158	3.0000	1.1610	1.1385
1159	3.0000	1.1610	1.1385
1160	2.0000	0.7740	0.7590
1161	2.0000	0.7740	0.7590
1162	3.0000	1.1610	1.1385
1163	3.0000	1.1610	1.1385
1164	3.0000	1.1610	1.1385
1165	2.0000	0.7740	0.7590
1166	3.0000	1.1610	1.1385
1167	2.0000	0.7740	0.7590
1168	3.0000	1.1610	1.1385
1169	2.0000	0.7740	0.7590
1170	3.0000	1.1610	1.1385
1171	3.0000	1.1610	1.1385
1172	3.0000	1.1610	1.1385
1173	2.0000	0.7740	0.7590
1174	3.0000	1.1610	1.1385
1175	3.0000	1.1610	1.1385
1176	3.0000	1.1610	1.1385
1177	3.0000	1.1610	1.1385
1178	2.0000	0.7740	0.7590
1179	3.0000	1.1610	1.1385
1180	3.0000	1.1610	1.1385
1181	3.0000	1.1610	1.1385
1182	3.0000	1.1610	1.1385
1183	3.0000	1.1610	1.1385
1184	3.0000	1.1610	1.1385
1185	3.0000	1.1610	1.1385
1186	3.0000	1.1610	1.1385
1187	3.0000	1.1610	1.1385
1188	2.0000	0.7740	0.7590
1189	3.0000	1.1610	1.1385
1190	3.0000	1.1610	1.1385
1191	3.0000	1.1610	1.1385
1192	3.0000	1.1610	1.1385
1193	1.0000	0.3870	0.3795
1194	3.0000	1.1610	1.1385
1195	3.0000	1.1610	1.1385
1196	3.0000	1.1610	1.1385
1197	3.0000	1.1610	1.1385
1198	3.0000	1.1610	1.1385
1199	3.0000	1.1610	1.1385
1200	3.0000	1.1610	1.1385
1201	3.0000	1.1610	1.1385
1202	2.0000	0.7740	0.7590
1203	3.0000	1.1610	1.1385
1204	2.0000	0.7740	0.7590
1205	3.0000	1.1610	1.1385
1206	3.0000	1.1610	1.1385
1207	2.0000	0.7740	0.7590
1208	3.0000	1.1610	1.1385
1209	3.0000	1.1610	1.1385
1210	3.0000	1.1610	1.1385
1211	1.0000	0.3870	0.3795
1212	1.0000	0.3870	0.3795
1213	1.0000	0.3870	0.3795
1214	2.0000	0.7740	0.7590
1215	3.0000	1.1610	1.1385
1216	1.0000	0.3870	0.3795
1217	3.0000	1.1610	1.1385
1218	3.0000	1.1610	1.1385
1219	3.0000	1.1610	1.1385
1220	2.0000	0.7740	0.7590
1221	3.0000	1.1610	1.1385
1222	3.0000	1.1610	1.1385
1223	3.0000	1.1610	1.1385
1224	2.0000	0.7740	0.7590
1225	3.0000	1.1610	1.1385
1226	3.0000	1.1610	1.1385
1227	2.0000	0.7740	0.7590
1228	3.0000	1.1610	1.1385
1229	3.0000	1.1610	1.1385
1230	3.0000	1.1610	1.1385
1231	3.0000	1.1610	1.1385
1232	3.0000	1.1610	1.1385
1233	3.0000	1.1610	1.1385
1234	3.0000	1.1610	1.1385
1235	2.0000	0.7740	0.7590
1236	3.0000	1.1610	1.1385
1237	3.0000	1.1610	1.1385
1238	2.0000	0.7740	0.7590
1239	2.0000	0.7740	0.7590
1240	1.0000	0.3870	0.3795
1241	3.0000	1.1610	1.1385
1242	2.0000	0.7740	0.7590
1243	1.0000	0.3870	0.3795
1244	3.0000	1.1610	1.1385
1245	3.0000	1.1610	1.1385
1246	0.0000	0.0000	0.0000
1247	3.0000	1.1610	1.1385
1248	3.0000	1.1610	1.1385
1249	2.0000	0.7740	0.7590
1250	3.0000	1.1610	1.1385
1251	3.0000	1.1610	1.1385
1252	3.0000	1.1610	1.1385
1253	1.0000	0.3870	0.3795
1254	3.0000	1.1610	1.1385
1255	2.0000	0.7740	0.7590
1256	3.0000	1.1610	1.1385
1257	3.0000	1.1610	1.1385
1258	3.0000	1.1610	1.1385
1259	3.0000	1.1610	1.1385
1260	2.0000	0.7740	0.7590
1261	2.0000	0.7740	0.7590
1262	2.0000	0.7740	0.7590
1263	3.0000	1.1610	1.1385
1264	2.0000	0.7740	0.7590
1265	3.0000	1.1610	1.1385
1266	3.0000	1.1610	1.1385
1267	3.0000	1.1610	1.1385
1268	3.0000	1.1610	1.1385
1269	3.0000	1.1610	1.1385
1270	3.0000	1.1610	1.1385
1271	3.0000	1.1610	1.1385
1272	3.0000	1.1610	1.1385
1273	3.0000	1.1610	1.1385
1274	3.0000	1.1610	1.1385
1275	2.0000	0.7740	0.7590
1276	3.0000	1.1610	1.1385
1277	3.0000	1.1610	1.1385
1278	2.0000	0.7740	0.7590
1279	3.0000	1.1610	1.1385
1280	3.0000	1.1610	1.1385
1281	3.0000	1.1610	1.1385
1282	2.0000	0.7740	0.7590
1283	3.0000	1.1610	1.1385
1284	2.0000	0.7740	0.7590
1285	3.0000	1.1610	1.1385
1286	2.0000	0.7740	0.7590
1287	1.0000	0.3870	0.3795
1288	3.0000	1.1610	1.1385
1289	3.0000	1.1610	1.1385
1290	3.0000	1.1610	1.1385
1291	3.0000	1.1610	1.1385
1292	3.0000	1.1610	1.1385
1293	3.0000	1.1610	1.1385
1294	3.0000	1.1610	1.1385
1295	3.0000	1.1610	1.1385
1296	3.0000	1.1610	1.1385
1297	2.0000	0.7740	0.7590
1298	2.0000	0.7740	0.7590
1299	3.0000	1.1610	1.1385
1300	3.0000	1.1610	1.1385
1301	3.0000	1.1610	1.1385
1302	2.0000	0.7740	0.7590
1303	3.0000	1.1610	1.1385
1304	3.0000	1.1610	1.1385
1305	3.0000	1.1610	1.1385
1306	3.0000	1.1610	1.1385
1307	3.0000	1.1610	1.1385
1308	3.0000	1.1610	1.1385
1309	3.0000	1.1610	1.1385
1310	3.0000	1.1610	1.1385
1311	3.0000	1.1610	1.1385
1312	2.0000	0.7740	0.7590
1313	3.0000	1.1610	1.1385
1314	0.0000	0.0000	0.0000
1315	2.0000	0.7740	0.7590
1316	3.0000	1.1610	1.1385
1317	2.0000	0.7740	0.7590
1318	3.0000	1.1610	1.1385
1319	3.0000	1.1610	1.1385
1320	3.0000	1.1610	1.1385
1321	3.0000	1.1610	1.1385
1322	2.0000	0.7740	0.7590
1323	3.0000	1.1610	1.1385
1324	3.0000	1.1610	1.1385
1325	3.0000	1.1610	1.1385
1326	3.0000	1.1610	1.1385
1327	3.0000	1.1610	1.1385
1328	2.0000	0.7740	0.7590
1329	3.0000	1.1610	1.1385
1330	3.0000	1.1610	1.1385
1331	3.0000	1.1610	1.1385
1332	2.0000	0.7740	0.7590
1333	2.0000	0.7740	0.7590
1334	3.0000	1.1610	1.1385
1335	2.0000	0.7740	0.7590
1336	2.0000	0.7740	0.7590
1337	3.0000	1.1610	1.1385
1338	2.0000	0.7740	0.7590
1339	3.0000	1.1610	1.1385
1340	3.0000	1.1610	1.1385
1341	2.0000	0.7740	0.7590
1342	1.0000	0.3870	0.3795
1343	3.0000	1.1610	1.1385
1344	3.0000	1.1610	1.1385
1345	2.0000	0.7740	0.7590
1346	3.0000	1.1610	1.1385
1347	3.0000	1.1610	1.1385
1348	3.0000	1.1610	1.1385
1349	3.0000	1.1610	1.1385
1350	3.0000	1.1610	1.1385
1351	3.0000	1.1610	1.1385
1352	3.0000	1.1610	1.1385
1353	3.0000	1.1610	1.1385
1354	3.0000	1.1610	1.1385
1355	3.0000	1.1610	1.1385
1356	3.0000	1.1610	1.1385
1357	3.0000	1.1610	1.1385
1358	3.0000	1.1610	1.1385
1359	3.0000	1.1610	1.1385
1360	3.0000	1.1610	1.1385
1361	3.0000	1.1610	1.1385
1362	3.0000	1.1610	1.1385
1363	3.0000	1.1610	1.1385
1364	3.0000	1.1610	1.1385
1365	2.0000	0.7740	0.7590
1366	3.0000	1.1610	1.1385
1367	2.0000	0.7740	0.7590
1368	2.0000	0.7740	0.7590
1369	3.0000	1.1610	1.1385
1370	3.0000	1.1610	1.1385
1371	3.0000	1.1610	1.1385
1372	3.0000	1.1610	1.1385
1373	3.0000	1.1610	1.1385
1374	3.0000	1.1610	1.1385
1375	3.0000	1.1610	1.1385
1376	3.0000	1.1610	1.1385
1377	3.0000	1.1610	1.1385
1378	3.0000	1.1610	1.1385
1379	2.0000	0.7740	0.7590
1380	3.0000	1.1610	1.1385
1381	3.0000	1.1610	1.1385
1382	1.0000	0.3870	0.3795
1383	1.0000	0.3870	0.3795
1384	2.0000	0.7740	0.7590
1385	1.0000	0.3870	0.3795
1386	2.0000	0.7740	0.7590
1387	2.0000	0.7740	0.7590
1388	2.0000	0.7740	0.7590
1389	2.0000	0.7740	0.7590
1390	3.0000	1.1610	1.1385
1391	3.0000	1.1610	1.1385
1392	3.0000	1.1610	1.1385
1393	2.0000	0.7740	0.7590
1394	3.0000	1.1610	1.1385
1395	3.0000	1.1610	1.1385
1396	2.0000	0.7740	0.7590
1397	3.0000	1.1610	1.1385
1398	3.0000	1.1610	1.1385
1399	3.0000	1.1610	1.1385
1400	3.0000	1.1610	1.1385
1401	3.0000	1.1610	1.1385
1402	3.0000	1.1610	1.1385
1403	3.0000	1.1610	1.1385
1404	3.0000	1.1610	1.1385
1405	3.0000	1.1610	1.1385
1406	3.0000	1.1610	1.1385
1407	2.0000	0.7740	0.7590
1408	3.0000	1.1610	1.1385
1409	3.0000	1.1610	1.1385
1410	0.0000	0.0000	0.0000
1411	2.0000	0.7740	0.7590
1412	3.0000	1.1610	1.1385
1413	1.0000	0.3870	0.3795
1414	3.0000	1.1610	1.1385
1415	3.0000	1.1610	1.1385
1416	2.0000	0.7740	0.7590
1417	1.0000	0.3870	0.3795
1418	3.0000	1.1610	1.1385
1419	3.0000	1.1610	1.1385
1420	3.0000	1.1610	1.1385
1421	3.0000	1.1610	1.1385
1422	3.0000	1.1610	1.1385
1423	3.0000	1.1610	1.1385
1424	3.0000	1.1610	1.1385
1425	3.0000	1.1610	1.1385
1426	2.0000	0.7740	0.7590
1427	2.0000	0.7740	0.7590
1428	3.0000	1.1610	1.1385
1429	2.0000	0.7740	0.7590
1430	2.0000	0.7740	0.7590
1431	3.0000	1.1610	1.1385
1432	2.0000	0.7740	0.7590
1433	3.0000	1.1610	1.1385
1434	3.0000	1.1610	1.1385
1435	3.0000	1.1610	1.1385
1436	1.0000	0.3870	0.3795
1437	2.0000	0.7740	0.7590
1438	2.0000	0.7740	0.7590
1439	1.0000	0.3870	0.3795
1440	3.0000	1.1610	1.1385
1441	3.0000	1.1610	1.1385
1442	3.0000	1.1610	1.1385
1443	3.0000	1.1610	1.1385
1444	2.0000	0.7740	0.7590
1445	3.0000	1.1610	1.1385
1446	3.0000	1.1610	1.1385
1447	1.0000	0.3870	0.3795
1448	3.0000	1.1610	1.1385
1449	3.0000	1.1610	1.1385
1450	3.0000	1.1610	1.1385
1451	3.0000	1.1610	1.1385
1452	2.0000	0.7740	0.7590
1453	3.0000	1.1610	1.1385
1454	3.0000	1.1610	1.1385
1455	3.0000	1.1610	1.1385
1456	3.0000	1.1610	1.1385
1457	3.0000	1.1610	1.1385
1458	3.0000	1.1610	1.1385
1459	3.0000	1.1610	1.1385
1460	2.0000	0.7740	0.7590
1461	3.0000	1.1610	1.1385
1462	3.0000	1.1610	1.1385
1463	1.0000	0.3870	0.3795
1464	2.0000	0.7740	0.7590
1465	3.0000	1.1610	1.1385
1466	3.0000	1.1610	1.1385
1467	3.0000	1.1610	1.1385
1468	3.0000	1.1610	1.1385
1469	3.0000	1.1610	1.1385
1470	2.0000	0.7740	0.7590
1471	3.0000	1.1610	1.1385
1472	3.0000	1.1610	1.1385
1473	3.0000	1.1610	1.1385
1474	3.0000	1.1610	1.1385
1475	3.0000	1.1610	1.1385
1476	2.0000	0.7740	0.7590
1477	2.0000	0.7740	0.7590
1478	2.0000	0.7740	0.7590
1479	1.0000	0.3870	0.3795
1480	3.0000	1.1610	1.1385
1481	2.0000	0.7740	0.7590
1482	3.0000	1.1610	1.1385
1483	2.0000	0.7740	0.7590
1484	3.0000	1.1610	1.1385
1485	3.0000	1.1610	1.1385
1486	3.0000	1.1610	1.1385
1487	3.0000	1.1610	1.1385
1488	3.0000	1.1610	1.1385
1489	2.0000	0.7740	0.7590
1490	3.0000	1.1610	1.1385
1491	3.0000	1.1610	1.1385
1492	3.0000	1.1610	1.1385
1493	3.0000	1.1610	1.1385
1494	2.0000	0.7740	0.7590
1495	3.0000	1.1610	1.1385
1496	3.0000	1.1610	1.1385
1497	2.0000	0.7740	0.7590
1498	1.0000	0.3870	0.3795
1499	3.0000	1.1610	1.1385
1500	2.0000	0.7740	0.7590
1501	3.0000	1.1610	1.1385
1502	3.0000	1.1610	1.1385
1503	3.0000	1.1610	1.1385
1504	3.0000	1.1610	1.1385
1505	3.0000	1.1610	1.1385
1506	3.0000	1.1610	1.1385
1507	3.0000	1.1610	1.1385
1508	2.0000	0.7740	0.7590
1509	3.0000	1.1610	1.1385
1510	3.0000	1.1610	1.1385
1511	3.0000	1.1610	1.1385
1512	3.0000	1.1610	1.1385
1513	1.0000	0.3870	0.3795
1514	3.0000	1.1610	1.1385
1515	3.0000	1.1610	1.1385
1516	3.0000	1.1610	1.1385
1517	2.0000	0.7740	0.7590
1518	3.0000	1.1610	1.1385
1519	3.0000	1.1610	1.1385
1520	3.0000	1.1610	1.1385
1521	3.0000	1.1610	1.1385
1522	2.0000	0.7740	0.7590
1523	3.0000	1.1610	1.1385
1524	2.0000	0.7740	0.7590
1525	3.0000	1.1610	1.1385
1526	3.0000	1.1610	1.1385
1527	3.0000	1.1610	1.1385
1528	1.0000	0.3870	0.3795
1529	3.0000	1.1610	1.1385
1530	2.0000	0.7740	0.7590
1531	3.0000	1.1610	1.1385
1532	3.0000	1.1610	1.1385
1533	3.0000	1.1610	1.1385
1534	3.0000	1.1610	1.1385
1535	2.0000	0.7740	0.7590
1536	3.0000	1.1610	1.1385
1537	2.0000	0.7740	0.7590
1538	2.0000	0.7740	0.7590
1539	3.0000	1.1610	1.1385
1540	3.0000	1.1610	1.1385
1541	1.0000	0.3870	0.3795
1542	3.0000	1.1610	1.1385
1543	3.0000	1.1610	1.1385
1544	2.0000	0.7740	0.7590
1545	3.0000	1.1610	1.1385
1546	3.0000	1.1610	1.1385
1547	2.0000	0.7740	0.7590
1548	3.0000	1.1610	1.1385
1549	3.0000	1.1610	1.1385
1550	3.0000	1.1610	1.1385
1551	2.0000	0.7740	0.7590
1552	3.0000	1.1610	1.1385
1553	3.0000	1.1610	1.1385
1554	3.0000	1.1610	1.1385
1555	3.0000	1.1610	1.1385
1556	2.0000	0.7740	0.7590
1557	3.0000	1.1610	1.1385
1558	2.0000	0.7740	0.7590
1559	3.0000	1.1610	1.1385
1560	2.0000	0.7740	0.7590
1561	3.0000	1.1610	1.1385
1562	3.0000	1.1610	1.1385
1563	3.0000	1.1610	1.1385
1564	3.0000	1.1610	1.1385
1565	3.0000	1.1610	1.1385
1566	2.0000	0.7740	0.7590
1567	3.0000	1.1610	1.1385
1568	3.0000	1.1610	1.1385
1569	3.0000	1.1610	1.1385
1570	2.0000	0.7740	0.7590
1571	3.0000	1.1610	1.1385
1572	3.0000	1.1610	1.1385
1573	3.0000	1.1610	1.1385
1574	3.0000	1.1610	1.1385
1575	3.0000	1.1610	1.1385
1576	3.0000	1.1610	1.1385
1577	3.0000	1.1610	1.1385
1578	1.0000	0.3870	0.3795
1579	3.0000	1.1610	1.1385
1580	3.0000	1.1610	1.1385
1581	3.0000	1.1610	1.1385
1582	2.0000	0.7740	0.7590
1583	2.0000	0.7740	0.7590
1584	3.0000	1.1610	1.1385
1585	2.0000	0.7740	0.7590
1586	3.0000	1.1610	1.1385
1587	3.0000	1.1610	1.1385
1588	2.0000	0.7740	0.7590
1589	3.0000	1.1610	1.1385
1590	3.0000	1.1610	1.1385
1591	2.0000	0.7740	0.7590
1592	3.0000	1.1610	1.1385
1593	3.0000	1.1610	1.1385
1594	0.0000	0.0000	0.0000
