Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
808	18.0000	1.0988	1.0577
809	12.0000	0.7325	0.7051
810	16.0000	0.9767	0.9402
811	12.0000	0.7325	0.7051
812	16.0000	0.9767	0.9402
813	21.0000	1.2819	1.2340
814	17.0000	1.0377	0.9989
815	12.0000	0.7325	0.7051
816	18.0000	1.0988	1.0577
817	17.0000	1.0377	0.9989
818	16.0000	0.9767	0.9402
819	13.0000	0.7936	0.7639
820	18.0000	1.0988	1.0577
821	14.0000	0.8546	0.8227
822	16.0000	0.9767	0.9402
823	12.0000	0.7325	0.7051
824	15.0000	0.9156	0.8814
825	11.0000	0.6715	0.6464
826	21.0000	1.2819	1.2340
827	17.0000	1.0377	0.9989
828	18.0000	1.0988	1.0577
829	17.0000	1.0377	0.9989
830	12.0000	0.7325	0.7051
831	17.0000	1.0377	0.9989
832	15.0000	0.9156	0.8814
833	18.0000	1.0988	1.0577
834	16.0000	0.9767	0.9402
835	16.0000	0.9767	0.9402
836	9.0000	0.5494	0.5289
837	16.0000	0.9767	0.9402
838	15.0000	0.9156	0.8814
839	18.0000	1.0988	1.0577
840	16.0000	0.9767	0.9402
841	16.0000	0.9767	0.9402
842	16.0000	0.9767	0.9402
843	16.0000	0.9767	0.9402
844	16.0000	0.9767	0.9402
845	6.0000	0.3663	0.3526
846	17.0000	1.0377	0.9989
847	16.0000	0.9767	0.9402
848	14.0000	0.8546	0.8227
849	20.0000	1.2209	1.1752
850	16.0000	0.9767	0.9402
851	14.0000	0.8546	0.8227
852	14.0000	0.8546	0.8227
853	14.0000	0.8546	0.8227
854	18.0000	1.0988	1.0577
855	16.0000	0.9767	0.9402
856	14.0000	0.8546	0.8227
857	10.0000	0.6104	0.5876
858	19.0000	1.1598	1.1165
859	24.0000	1.4650	1.4103
860	18.0000	1.0988	1.0577
861	18.0000	1.0988	1.0577
862	11.0000	0.6715	0.6464
863	16.0000	0.9767	0.9402
864	18.0000	1.0988	1.0577
865	16.0000	0.9767	0.9402
866	14.0000	0.8546	0.8227
867	12.0000	0.7325	0.7051
868	12.0000	0.7325	0.7051
869	17.0000	1.0377	0.9989
870	16.0000	0.9767	0.9402
871	16.0000	0.9767	0.9402
872	14.0000	0.8546	0.8227
873	10.0000	0.6104	0.5876
874	20.0000	1.2209	1.1752
875	19.0000	1.1598	1.1165
876	16.0000	0.9767	0.9402
877	16.0000	0.9767	0.9402
878	10.0000	0.6104	0.5876
879	16.0000	0.9767	0.9402
880	20.0000	1.2209	1.1752
881	14.0000	0.8546	0.8227
882	17.0000	1.0377	0.9989
883	13.0000	0.7936	0.7639
884	14.0000	0.8546	0.8227
885	18.0000	1.0988	1.0577
886	16.0000	0.9767	0.9402
887	17.0000	1.0377	0.9989
888	16.0000	0.9767	0.9402
889	15.0000	0.9156	0.8814
890	17.0000	1.0377	0.9989
891	14.0000	0.8546	0.8227
892	12.0000	0.7325	0.7051
893	22.0000	1.3429	1.2927
894	13.0000	0.7936	0.7639
895	22.0000	1.3429	1.2927
896	19.0000	1.1598	1.1165
897	17.0000	1.0377	0.9989
898	17.0000	1.0377	0.9989
899	17.0000	1.0377	0.9989
900	15.0000	0.9156	0.8814
901	14.0000	0.8546	0.8227
902	12.0000	0.7325	0.7051
903	14.0000	0.8546	0.8227
904	18.0000	1.0988	1.0577
905	16.0000	0.9767	0.9402
906	14.0000	0.8546	0.8227
907	11.0000	0.6715	0.6464
908	16.0000	0.9767	0.9402
909	16.0000	0.9767	0.9402
910	18.0000	1.0988	1.0577
911	14.0000	0.8546	0.8227
912	15.0000	0.9156	0.8814
913	17.0000	1.0377	0.9989
914	18.0000	1.0988	1.0577
915	15.0000	0.9156	0.8814
916	13.0000	0.7936	0.7639
917	16.0000	0.9767	0.9402
918	17.0000	1.0377	0.9989
919	14.0000	0.8546	0.8227
920	14.0000	0.8546	0.8227
921	14.0000	0.8546	0.8227
922	14.0000	0.8546	0.8227
923	18.0000	1.0988	1.0577
924	18.0000	1.0988	1.0577
925	12.0000	0.7325	0.7051
926	16.0000	0.9767	0.9402
927	16.0000	0.9767	0.9402
928	18.0000	1.0988	1.0577
929	18.0000	1.0988	1.0577
930	20.0000	1.2209	1.1752
931	21.0000	1.2819	1.2340
932	13.0000	0.7936	0.7639
933	16.0000	0.9767	0.9402
934	12.0000	0.7325	0.7051
935	16.0000	0.9767	0.9402
936	16.0000	0.9767	0.9402
937	17.0000	1.0377	0.9989
938	11.0000	0.6715	0.6464
939	16.0000	0.9767	0.9402
940	16.0000	0.9767	0.9402
941	16.0000	0.9767	0.9402
942	11.0000	0.6715	0.6464
943	17.0000	1.0377	0.9989
944	14.0000	0.8546	0.8227
945	14.0000	0.8546	0.8227
946	17.0000	1.0377	0.9989
947	14.0000	0.8546	0.8227
948	18.0000	1.0988	1.0577
949	15.0000	0.9156	0.8814
950	17.0000	1.0377	0.9989
951	17.0000	1.0377	0.9989
952	18.0000	1.0988	1.0577
953	17.0000	1.0377	0.9989
954	12.0000	0.7325	0.7051
955	14.0000	0.8546	0.8227
956	18.0000	1.0988	1.0577
957	6.0000	0.3663	0.3526
958	18.0000	1.0988	1.0577
959	16.0000	0.9767	0.9402
960	13.0000	0.7936	0.7639
961	16.0000	0.9767	0.9402
962	18.0000	1.0988	1.0577
963	16.0000	0.9767	0.9402
964	15.0000	0.9156	0.8814
965	16.0000	0.9767	0.9402
966	10.0000	0.6104	0.5876
967	18.0000	1.0988	1.0577
968	14.0000	0.8546	0.8227
969	17.0000	1.0377	0.9989
970	16.0000	0.9767	0.9402
971	13.0000	0.7936	0.7639
972	12.0000	0.7325	0.7051
973	18.0000	1.0988	1.0577
974	17.0000	1.0377	0.9989
975	21.0000	1.2819	1.2340
976	18.0000	1.0988	1.0577
977	16.0000	0.9767	0.9402
978	18.0000	1.0988	1.0577
979	18.0000	1.0988	1.0577
980	18.0000	1.0988	1.0577
981	15.0000	0.9156	0.8814
982	13.0000	0.7936	0.7639
983	14.0000	0.8546	0.8227
984	14.0000	0.8546	0.8227
985	20.0000	1.2209	1.1752
986	19.0000	1.1598	1.1165
987	14.0000	0.8546	0.8227
988	15.0000	0.9156	0.8814
989	18.0000	1.0988	1.0577
990	16.0000	0.9767	0.9402
991	17.0000	1.0377	0.9989
992	16.0000	0.9767	0.9402
993	14.0000	0.8546	0.8227
994	14.0000	0.8546	0.8227
995	18.0000	1.0988	1.0577
996	17.0000	1.0377	0.9989
997	15.0000	0.9156	0.8814
998	15.0000	0.9156	0.8814
999	16.0000	0.9767	0.9402
1000	14.0000	0.8546	0.8227
1001	16.0000	0.9767	0.9402
1002	17.0000	1.0377	0.9989
1003	11.0000	0.6715	0.6464
1004	14.0000	0.8546	0.8227
1005	17.0000	1.0377	0.9989
1006	14.0000	0.8546	0.8227
1007	17.0000	1.0377	0.9989
1008	14.0000	0.8546	0.8227
1009	12.0000	0.7325	0.7051
1010	14.0000	0.8546	0.8227
1011	16.0000	0.9767	0.9402
1012	10.0000	0.6104	0.5876
1013	16.0000	0.9767	0.9402
1014	13.0000	0.7936	0.7639
1015	10.0000	0.6104	0.5876
1016	16.0000	0.9767	0.9402
1017	12.0000	0.7325	0.7051
1018	15.0000	0.9156	0.8814
1019	12.0000	0.7325	0.7051
1020	18.0000	1.0988	1.0577
1021	16.0000	0.9767	0.9402
1022	8.0000	0.4883	0.4701
1023	15.0000	0.9156	0.8814
1024	12.0000	0.7325	0.7051
1025	17.0000	1.0377	0.9989
1026	15.0000	0.9156	0.8814
1027	15.0000	0.9156	0.8814
1028	19.0000	1.1598	1.1165
1029	10.0000	0.6104	0.5876
1030	18.0000	1.0988	1.0577
1031	12.0000	0.7325	0.7051
1032	14.0000	0.8546	0.8227
1033	18.0000	1.0988	1.0577
1034	14.0000	0.8546	0.8227
1035	14.0000	0.8546	0.8227
1036	15.0000	0.9156	0.8814
1037	13.0000	0.7936	0.7639
1038	11.0000	0.6715	0.6464
1039	18.0000	1.0988	1.0577
1040	18.0000	1.0988	1.0577
1041	12.0000	0.7325	0.7051
1042	16.0000	0.9767	0.9402
1043	15.0000	0.9156	0.8814
1044	18.0000	1.0988	1.0577
1045	21.0000	1.2819	1.2340
1046	16.0000	0.9767	0.9402
1047	16.0000	0.9767	0.9402
1048	16.0000	0.9767	0.9402
1049	10.0000	0.6104	0.5876
1050	16.0000	0.9767	0.9402
1051	12.0000	0.7325	0.7051
1052	15.0000	0.9156	0.8814
1053	13.0000	0.7936	0.7639
1054	13.0000	0.7936	0.7639
1055	13.0000	0.7936	0.7639
1056	17.0000	1.0377	0.9989
1057	16.0000	0.9767	0.9402
1058	18.0000	1.0988	1.0577
1059	16.0000	0.9767	0.9402
1060	18.0000	1.0988	1.0577
1061	18.0000	1.0988	1.0577
1062	17.0000	1.0377	0.9989
1063	10.0000	0.6104	0.5876
1064	13.0000	0.7936	0.7639
1065	15.0000	0.9156	0.8814
1066	16.0000	0.9767	0.9402
1067	14.0000	0.8546	0.8227
1068	13.0000	0.7936	0.7639
1069	18.0000	1.0988	1.0577
1070	15.0000	0.9156	0.8814
1071	18.0000	1.0988	1.0577
1072	24.0000	1.4650	1.4103
1073	15.0000	0.9156	0.8814
1074	20.0000	1.2209	1.1752
1075	17.0000	1.0377	0.9989
1076	16.0000	0.9767	0.9402
1077	17.0000	1.0377	0.9989
1078	8.0000	0.4883	0.4701
1079	18.0000	1.0988	1.0577
1080	14.0000	0.8546	0.8227
1081	14.0000	0.8546	0.8227
1082	17.0000	1.0377	0.9989
1083	14.0000	0.8546	0.8227
1084	15.0000	0.9156	0.8814
1085	17.0000	1.0377	0.9989
1086	15.0000	0.9156	0.8814
1087	16.0000	0.9767	0.9402
1088	11.0000	0.6715	0.6464
1089	18.0000	1.0988	1.0577
1090	14.0000	0.8546	0.8227
1091	12.0000	0.7325	0.7051
1092	17.0000	1.0377	0.9989
1093	17.0000	1.0377	0.9989
1094	18.0000	1.0988	1.0577
1095	13.0000	0.7936	0.7639
1096	9.0000	0.5494	0.5289
1097	14.0000	0.8546	0.8227
1098	16.0000	0.9767	0.9402
1099	16.0000	0.9767	0.9402
1100	15.0000	0.9156	0.8814
1101	17.0000	1.0377	0.9989
1102	16.0000	0.9767	0.9402
1103	18.0000	1.0988	1.0577
1104	15.0000	0.9156	0.8814
1105	17.0000	1.0377	0.9989
1106	14.0000	0.8546	0.8227
1107	11.0000	0.6715	0.6464
1108	18.0000	1.0988	1.0577
1109	13.0000	0.7936	0.7639
1110	18.0000	1.0988	1.0577
1111	17.0000	1.0377	0.9989
1112	21.0000	1.2819	1.2340
1113	12.0000	0.7325	0.7051
1114	16.0000	0.9767	0.9402
1115	18.0000	1.0988	1.0577
1116	18.0000	1.0988	1.0577
1117	14.0000	0.8546	0.8227
1118	15.0000	0.9156	0.8814
1119	13.0000	0.7936	0.7639
1120	18.0000	1.0988	1.0577
1121	18.0000	1.0988	1.0577
1122	13.0000	0.7936	0.7639
1123	15.0000	0.9156	0.8814
1124	11.0000	0.6715	0.6464
1125	8.0000	0.4883	0.4701
1126	20.0000	1.2209	1.1752
1127	12.0000	0.7325	0.7051
1128	15.0000	0.9156	0.8814
1129	18.0000	1.0988	1.0577
1130	18.0000	1.0988	1.0577
1131	16.0000	0.9767	0.9402
1132	16.0000	0.9767	0.9402
1133	18.0000	1.0988	1.0577
1134	14.0000	0.8546	0.8227
1135	16.0000	0.9767	0.9402
1136	12.0000	0.7325	0.7051
1137	12.0000	0.7325	0.7051
1138	13.0000	0.7936	0.7639
1139	14.0000	0.8546	0.8227
1140	16.0000	0.9767	0.9402
1141	16.0000	0.9767	0.9402
1142	11.0000	0.6715	0.6464
1143	15.0000	0.9156	0.8814
1144	15.0000	0.9156	0.8814
1145	14.0000	0.8546	0.8227
1146	15.0000	0.9156	0.8814
1147	15.0000	0.9156	0.8814
1148	14.0000	0.8546	0.8227
1149	14.0000	0.8546	0.8227
1150	20.0000	1.2209	1.1752
1151	18.0000	1.0988	1.0577
1152	11.0000	0.6715	0.6464
1153	16.0000	0.9767	0.9402
1154	14.0000	0.8546	0.8227
1155	16.0000	0.9767	0.9402
1156	18.0000	1.0988	1.0577
1157	16.0000	0.9767	0.9402
1158	16.0000	0.9767	0.9402
1159	15.0000	0.9156	0.8814
1160	12.0000	0.7325	0.7051
1161	16.0000	0.9767	0.9402
1162	10.0000	0.6104	0.5876
1163	14.0000	0.8546	0.8227
1164	12.0000	0.7325	0.7051
1165	18.0000	1.0988	1.0577
1166	12.0000	0.7325	0.7051
1167	18.0000	1.0988	1.0577
1168	14.0000	0.8546	0.8227
1169	17.0000	1.0377	0.9989
1170	8.0000	0.4883	0.4701
1171	17.0000	1.0377	0.9989
1172	16.0000	0.9767	0.9402
1173	18.0000	1.0988	1.0577
1174	14.0000	0.8546	0.8227
1175	14.0000	0.8546	0.8227
1176	16.0000	0.9767	0.9402
1177	18.0000	1.0988	1.0577
1178	21.0000	1.2819	1.2340
1179	17.0000	1.0377	0.9989
1180	14.0000	0.8546	0.8227
1181	16.0000	0.9767	0.9402
1182	15.0000	0.9156	0.8814
1183	17.0000	1.0377	0.9989
1184	14.0000	0.8546	0.8227
1185	20.0000	1.2209	1.1752
1186	15.0000	0.9156	0.8814
1187	16.0000	0.9767	0.9402
1188	15.0000	0.9156	0.8814
1189	14.0000	0.8546	0.8227
1190	12.0000	0.7325	0.7051
1191	14.0000	0.8546	0.8227
1192	16.0000	0.9767	0.9402
1193	18.0000	1.0988	1.0577
1194	17.0000	1.0377	0.9989
1195	17.0000	1.0377	0.9989
1196	19.0000	1.1598	1.1165
1197	14.0000	0.8546	0.8227
1198	18.0000	1.0988	1.0577
1199	16.0000	0.9767	0.9402
1200	19.0000	1.1598	1.1165
1201	13.0000	0.7936	0.7639
1202	16.0000	0.9767	0.9402
1203	15.0000	0.9156	0.8814
1204	16.0000	0.9767	0.9402
1205	14.0000	0.8546	0.8227
1206	14.0000	0.8546	0.8227
1207	12.0000	0.7325	0.7051
1208	16.0000	0.9767	0.9402
1209	18.0000	1.0988	1.0577
1210	16.0000	0.9767	0.9402
1211	11.0000	0.6715	0.6464
1212	11.0000	0.6715	0.6464
1213	16.0000	0.9767	0.9402
1214	13.0000	0.7936	0.7639
1215	16.0000	0.9767	0.9402
1216	9.0000	0.5494	0.5289
1217	11.0000	0.6715	0.6464
1218	16.0000	0.9767	0.9402
1219	16.0000	0.9767	0.9402
1220	16.0000	0.9767	0.9402
1221	13.0000	0.7936	0.7639
1222	16.0000	0.9767	0.9402
1223	15.0000	0.9156	0.8814
1224	20.0000	1.2209	1.1752
1225	11.0000	0.6715	0.6464
1226	14.0000	0.8546	0.8227
1227	17.0000	1.0377	0.9989
1228	16.0000	0.9767	0.9402
1229	16.0000	0.9767	0.9402
1230	17.0000	1.0377	0.9989
1231	13.0000	0.7936	0.7639
1232	17.0000	1.0377	0.9989
1233	21.0000	1.2819	1.2340
1234	14.0000	0.8546	0.8227
1235	16.0000	0.9767	0.9402
1236	16.0000	0.9767	0.9402
1237	16.0000	0.9767	0.9402
1238	11.0000	0.6715	0.6464
1239	19.0000	1.1598	1.1165
1240	18.0000	1.0988	1.0577
1241	14.0000	0.8546	0.8227
1242	16.0000	0.9767	0.9402
1243	18.0000	1.0988	1.0577
1244	15.0000	0.9156	0.8814
1245	10.0000	0.6104	0.5876
1246	16.0000	0.9767	0.9402
1247	18.0000	1.0988	1.0577
1248	10.0000	0.6104	0.5876
1249	17.0000	1.0377	0.9989
1250	20.0000	1.2209	1.1752
1251	9.0000	0.5494	0.5289
1252	17.0000	1.0377	0.9989
1253	17.0000	1.0377	0.9989
1254	18.0000	1.0988	1.0577
1255	14.0000	0.8546	0.8227
1256	14.0000	0.8546	0.8227
1257	15.0000	0.9156	0.8814
1258	8.0000	0.4883	0.4701
1259	14.0000	0.8546	0.8227
1260	18.0000	1.0988	1.0577
1261	10.0000	0.6104	0.5876
1262	17.0000	1.0377	0.9989
1263	16.0000	0.9767	0.9402
1264	18.0000	1.0988	1.0577
1265	20.0000	1.2209	1.1752
1266	14.0000	0.8546	0.8227
1267	17.0000	1.0377	0.9989
1268	16.0000	0.9767	0.9402
1269	14.0000	0.8546	0.8227
1270	19.0000	1.1598	1.1165
1271	16.0000	0.9767	0.9402
1272	16.0000	0.9767	0.9402
1273	16.0000	0.9767	0.9402
1274	15.0000	0.9156	0.8814
1275	13.0000	0.7936	0.7639
1276	18.0000	1.0988	1.0577
1277	14.0000	0.8546	0.8227
1278	18.0000	1.0988	1.0577
1279	15.0000	0.9156	0.8814
1280	16.0000	0.9767	0.9402
1281	16.0000	0.9767	0.9402
1282	17.0000	1.0377	0.9989
1283	17.0000	1.0377	0.9989
1284	16.0000	0.9767	0.9402
1285	13.0000	0.7936	0.7639
1286	12.0000	0.7325	0.7051
1287	15.0000	0.9156	0.8814
1288	16.0000	0.9767	0.9402
1289	13.0000	0.7936	0.7639
1290	17.0000	1.0377	0.9989
1291	16.0000	0.9767	0.9402
1292	18.0000	1.0988	1.0577
1293	17.0000	1.0377	0.9989
1294	18.0000	1.0988	1.0577
1295	20.0000	1.2209	1.1752
1296	12.0000	0.7325	0.7051
1297	17.0000	1.0377	0.9989
1298	13.0000	0.7936	0.7639
1299	16.0000	0.9767	0.9402
1300	12.0000	0.7325	0.7051
1301	16.0000	0.9767	0.9402
1302	12.0000	0.7325	0.7051
1303	11.0000	0.6715	0.6464
1304	14.0000	0.8546	0.8227
1305	16.0000	0.9767	0.9402
1306	4.0000	0.2442	0.2350
1307	17.0000	1.0377	0.9989
1308	14.0000	0.8546	0.8227
1309	18.0000	1.0988	1.0577
1310	16.0000	0.9767	0.9402
1311	17.0000	1.0377	0.9989
1312	14.0000	0.8546	0.8227
1313	14.0000	0.8546	0.8227
1314	18.0000	1.0988	1.0577
1315	15.0000	0.9156	0.8814
1316	18.0000	1.0988	1.0577
1317	12.0000	0.7325	0.7051
1318	15.0000	0.9156	0.8814
1319	16.0000	0.9767	0.9402
1320	16.0000	0.9767	0.9402
1321	21.0000	1.2819	1.2340
1322	17.0000	1.0377	0.9989
1323	10.0000	0.6104	0.5876
1324	17.0000	1.0377	0.9989
1325	13.0000	0.7936	0.7639
1326	19.0000	1.1598	1.1165
1327	18.0000	1.0988	1.0577
1328	12.0000	0.7325	0.7051
1329	14.0000	0.8546	0.8227
1330	22.0000	1.3429	1.2927
1331	16.0000	0.9767	0.9402
1332	12.0000	0.7325	0.7051
1333	14.0000	0.8546	0.8227
1334	17.0000	1.0377	0.9989
1335	16.0000	0.9767	0.9402
1336	21.0000	1.2819	1.2340
1337	14.0000	0.8546	0.8227
1338	16.0000	0.9767	0.9402
1339	10.0000	0.6104	0.5876
1340	16.0000	0.9767	0.9402
1341	12.0000	0.7325	0.7051
1342	16.0000	0.9767	0.9402
1343	17.0000	1.0377	0.9989
1344	20.0000	1.2209	1.1752
1345	16.0000	0.9767	0.9402
1346	14.0000	0.8546	0.8227
1347	18.0000	1.0988	1.0577
1348	15.0000	0.9156	0.8814
1349	14.0000	0.8546	0.8227
1350	16.0000	0.9767	0.9402
1351	20.0000	1.2209	1.1752
1352	16.0000	0.9767	0.9402
1353	12.0000	0.7325	0.7051
1354	22.0000	1.3429	1.2927
1355	19.0000	1.1598	1.1165
1356	17.0000	1.0377	0.9989
1357	14.0000	0.8546	0.8227
1358	14.0000	0.8546	0.8227
1359	14.0000	0.8546	0.8227
1360	12.0000	0.7325	0.7051
1361	18.0000	1.0988	1.0577
1362	15.0000	0.9156	0.8814
1363	18.0000	1.0988	1.0577
1364	22.0000	1.3429	1.2927
1365	19.0000	1.1598	1.1165
1366	18.0000	1.0988	1.0577
1367	17.0000	1.0377	0.9989
1368	14.0000	0.8546	0.8227
1369	16.0000	0.9767	0.9402
1370	17.0000	1.0377	0.9989
1371	18.0000	1.0988	1.0577
1372	18.0000	1.0988	1.0577
1373	14.0000	0.8546	0.8227
1374	14.0000	0.8546	0.8227
1375	15.0000	0.9156	0.8814
1376	14.0000	0.8546	0.8227
1377	15.0000	0.9156	0.8814
1378	24.0000	1.4650	1.4103
1379	19.0000	1.1598	1.1165
1380	15.0000	0.9156	0.8814
1381	15.0000	0.9156	0.8814
1382	20.0000	1.2209	1.1752
1383	14.0000	0.8546	0.8227
1384	12.0000	0.7325	0.7051
1385	16.0000	0.9767	0.9402
1386	14.0000	0.8546	0.8227
1387	19.0000	1.1598	1.1165
1388	17.0000	1.0377	0.9989
1389	15.0000	0.9156	0.8814
1390	6.0000	0.3663	0.3526
1391	16.0000	0.9767	0.9402
1392	17.0000	1.0377	0.9989
1393	16.0000	0.9767	0.9402
1394	19.0000	1.1598	1.1165
1395	18.0000	1.0988	1.0577
1396	15.0000	0.9156	0.8814
1397	18.0000	1.0988	1.0577
1398	19.0000	1.1598	1.1165
1399	15.0000	0.9156	0.8814
1400	18.0000	1.0988	1.0577
1401	20.0000	1.2209	1.1752
1402	17.0000	1.0377	0.9989
1403	16.0000	0.9767	0.9402
1404	12.0000	0.7325	0.7051
1405	13.0000	0.7936	0.7639
1406	17.0000	1.0377	0.9989
1407	18.0000	1.0988	1.0577
1408	17.0000	1.0377	0.9989
1409	14.0000	0.8546	0.8227
1410	10.0000	0.6104	0.5876
1411	12.0000	0.7325	0.7051
1412	18.0000	1.0988	1.0577
1413	7.0000	0.4273	0.4113
1414	13.0000	0.7936	0.7639
1415	16.0000	0.9767	0.9402
1416	16.0000	0.9767	0.9402
1417	16.0000	0.9767	0.9402
1418	17.0000	1.0377	0.9989
1419	14.0000	0.8546	0.8227
1420	17.0000	1.0377	0.9989
1421	16.0000	0.9767	0.9402
1422	18.0000	1.0988	1.0577
1423	17.0000	1.0377	0.9989
1424	17.0000	1.0377	0.9989
1425	18.0000	1.0988	1.0577
1426	14.0000	0.8546	0.8227
1427	19.0000	1.1598	1.1165
1428	18.0000	1.0988	1.0577
1429	17.0000	1.0377	0.9989
1430	14.0000	0.8546	0.8227
1431	16.0000	0.9767	0.9402
1432	16.0000	0.9767	0.9402
1433	16.0000	0.9767	0.9402
1434	19.0000	1.1598	1.1165
1435	14.0000	0.8546	0.8227
1436	13.0000	0.7936	0.7639
1437	16.0000	0.9767	0.9402
1438	16.0000	0.9767	0.9402
1439	16.0000	0.9767	0.9402
1440	17.0000	1.0377	0.9989
1441	14.0000	0.8546	0.8227
1442	15.0000	0.9156	0.8814
1443	13.0000	0.7936	0.7639
1444	20.0000	1.2209	1.1752
1445	16.0000	0.9767	0.9402
1446	9.0000	0.5494	0.5289
1447	9.0000	0.5494	0.5289
1448	17.0000	1.0377	0.9989
1449	18.0000	1.0988	1.0577
1450	16.0000	0.9767	0.9402
1451	16.0000	0.9767	0.9402
1452	16.0000	0.9767	0.9402
1453	17.0000	1.0377	0.9989
1454	14.0000	0.8546	0.8227
1455	17.0000	1.0377	0.9989
1456	14.0000	0.8546	0.8227
1457	11.0000	0.6715	0.6464
1458	16.0000	0.9767	0.9402
1459	20.0000	1.2209	1.1752
1460	13.0000	0.7936	0.7639
1461	15.0000	0.9156	0.8814
1462	18.0000	1.0988	1.0577
1463	12.0000	0.7325	0.7051
1464	14.0000	0.8546	0.8227
1465	15.0000	0.9156	0.8814
1466	9.0000	0.5494	0.5289
1467	16.0000	0.9767	0.9402
1468	14.0000	0.8546	0.8227
1469	10.0000	0.6104	0.5876
1470	15.0000	0.9156	0.8814
1471	18.0000	1.0988	1.0577
1472	16.0000	0.9767	0.9402
1473	16.0000	0.9767	0.9402
1474	12.0000	0.7325	0.7051
1475	13.0000	0.7936	0.7639
1476	12.0000	0.7325	0.7051
1477	16.0000	0.9767	0.9402
1478	18.0000	1.0988	1.0577
1479	16.0000	0.9767	0.9402
1480	18.0000	1.0988	1.0577
1481	16.0000	0.9767	0.9402
1482	14.0000	0.8546	0.8227
1483	17.0000	1.0377	0.9989
1484	15.0000	0.9156	0.8814
1485	15.0000	0.9156	0.8814
1486	17.0000	1.0377	0.9989
1487	19.0000	1.1598	1.1165
1488	17.0000	1.0377	0.9989
1489	14.0000	0.8546	0.8227
1490	17.0000	1.0377	0.9989
1491	14.0000	0.8546	0.8227
1492	19.0000	1.1598	1.1165
1493	14.0000	0.8546	0.8227
1494	12.0000	0.7325	0.7051
1495	17.0000	1.0377	0.9989
1496	13.0000	0.7936	0.7639
1497	12.0000	0.7325	0.7051
1498	16.0000	0.9767	0.9402
1499	16.0000	0.9767	0.9402
1500	18.0000	1.0988	1.0577
1501	13.0000	0.7936	0.7639
1502	16.0000	0.9767	0.9402
1503	14.0000	0.8546	0.8227
1504	17.0000	1.0377	0.9989
1505	16.0000	0.9767	0.9402
1506	16.0000	0.9767	0.9402
1507	15.0000	0.9156	0.8814
1508	14.0000	0.8546	0.8227
1509	20.0000	1.2209	1.1752
1510	16.0000	0.9767	0.9402
1511	18.0000	1.0988	1.0577
1512	15.0000	0.9156	0.8814
1513	18.0000	1.0988	1.0577
1514	20.0000	1.2209	1.1752
1515	12.0000	0.7325	0.7051
1516	15.0000	0.9156	0.8814
1517	14.0000	0.8546	0.8227
1518	12.0000	0.7325	0.7051
1519	15.0000	0.9156	0.8814
1520	14.0000	0.8546	0.8227
1521	15.0000	0.9156	0.8814
1522	21.0000	1.2819	1.2340
1523	15.0000	0.9156	0.8814
1524	14.0000	0.8546	0.8227
1525	19.0000	1.1598	1.1165
1526	13.0000	0.7936	0.7639
1527	16.0000	0.9767	0.9402
1528	17.0000	1.0377	0.9989
1529	13.0000	0.7936	0.7639
1530	13.0000	0.7936	0.7639
1531	10.0000	0.6104	0.5876
1532	10.0000	0.6104	0.5876
1533	15.0000	0.9156	0.8814
1534	16.0000	0.9767	0.9402
1535	9.0000	0.5494	0.5289
1536	17.0000	1.0377	0.9989
1537	12.0000	0.7325	0.7051
1538	14.0000	0.8546	0.8227
1539	20.0000	1.2209	1.1752
1540	14.0000	0.8546	0.8227
1541	18.0000	1.0988	1.0577
1542	14.0000	0.8546	0.8227
1543	18.0000	1.0988	1.0577
1544	9.0000	0.5494	0.5289
1545	14.0000	0.8546	0.8227
1546	14.0000	0.8546	0.8227
1547	16.0000	0.9767	0.9402
1548	17.0000	1.0377	0.9989
1549	16.0000	0.9767	0.9402
1550	14.0000	0.8546	0.8227
1551	19.0000	1.1598	1.1165
1552	15.0000	0.9156	0.8814
1553	13.0000	0.7936	0.7639
1554	14.0000	0.8546	0.8227
1555	16.0000	0.9767	0.9402
1556	14.0000	0.8546	0.8227
1557	18.0000	1.0988	1.0577
1558	16.0000	0.9767	0.9402
1559	17.0000	1.0377	0.9989
1560	18.0000	1.0988	1.0577
1561	18.0000	1.0988	1.0577
1562	16.0000	0.9767	0.9402
1563	16.0000	0.9767	0.9402
1564	14.0000	0.8546	0.8227
1565	17.0000	1.0377	0.9989
1566	17.0000	1.0377	0.9989
1567	18.0000	1.0988	1.0577
1568	18.0000	1.0988	1.0577
1569	16.0000	0.9767	0.9402
1570	18.0000	1.0988	1.0577
1571	17.0000	1.0377	0.9989
1572	15.0000	0.9156	0.8814
1573	16.0000	0.9767	0.9402
1574	11.0000	0.6715	0.6464
1575	14.0000	0.8546	0.8227
1576	12.0000	0.7325	0.7051
1577	15.0000	0.9156	0.8814
1578	13.0000	0.7936	0.7639
1579	18.0000	1.0988	1.0577
1580	18.0000	1.0988	1.0577
1581	16.0000	0.9767	0.9402
1582	19.0000	1.1598	1.1165
1583	15.0000	0.9156	0.8814
1584	20.0000	1.2209	1.1752
1585	14.0000	0.8546	0.8227
1586	19.0000	1.1598	1.1165
1587	15.0000	0.9156	0.8814
1588	11.0000	0.6715	0.6464
1589	16.0000	0.9767	0.9402
1590	16.0000	0.9767	0.9402
1591	17.0000	1.0377	0.9989
1592	15.0000	0.9156	0.8814
1593	16.0000	0.9767	0.9402
